0,1,2,3,4,5,6,7,8,9,label
-1.9142136581435851,-0.9545015706602906,-3.9460348205578417,-2.028723319796549,-0.26717280165907714,0.5303268754071725,-1.4153207871997195,1.4960616360301278,0.12491433819442573,-0.8222456127918985,0
-0.5889803296802988,0.9246357998648069,3.9247549424399577,1.7798504567098765,-0.9934297283881778,-0.6756518179159234,1.87856458208288,0.5563355266361221,1.0798772499590659,0.08745052879507599,1
-1.302039057256591,-0.3171888269661996,3.023332933920342,2.043376236360033,-2.081154867358231,0.935120550826099,-1.2962004473006221,1.1561602736214767,0.7856058322830141,-1.099205909237482,2
3.020770200956905,-0.8687723177122976,-0.8017441930969357,2.187038513764018,-0.5568133866644261,0.727123799184166,0.9597655185198852,-1.3826382889904778,0.2590751187624941,0.7445545050609854,3
-4.528949026265376,-1.093479889397608,0.9731208069175493,1.4195096534783402,-1.7151059203359165,1.4315915091477083,1.0736489552420252,-0.968240276849299,-1.6602161329189424,1.174593185501826,4
1.3018895766861416,-1.1481827777374711,-1.5746072358475511,2.4136475783117235,-0.6309762694755342,0.7408032018131225,1.3067990642532832,0.44162752141563943,0.8678594376393935,-0.8190016871255377,5
-1.4342222050237474,-2.957844671580731,2.8312782594550927,0.07695179192154145,0.5230316664020427,0.010902950976845417,0.9837175326178609,-0.732293156941167,1.0896529856387356,-1.7262433119035974,6
-0.6142395749374259,5.462184011743149,0.6582418204926163,-0.4344293188542187,0.8501736231692605,-0.9540128308140902,-1.8338663159048192,-2.0875041272793076,-1.1849432392396029,-0.01912871961488701,7
1.0984510571895691,-0.6658232765271364,-0.041022931941569044,1.1025252834001957,-0.9007247847356421,0.7551299317359603,-0.9664679619140326,-0.3863713354839093,1.2239998016456024,-1.5243535287460934,8
0.537969864724226,-0.7774926814752996,-1.568922093172576,0.7599828719018494,-0.1213426456719576,-0.6009875150865648,0.6751859858916062,-0.1394007382307193,0.37776505069188554,0.2931145216410175,9
-3.3787596733509586,-0.49576827378721355,-2.280895472652711,-1.4292036441073397,0.006570292595004313,-0.15057998687504395,-0.7391747646119315,0.6160611955076499,0.945791599120368,-1.5261358439070591,0
-2.063344555098061,2.0166787609995893,1.540476348658762,4.773150681009835,-2.1942636339836716,0.3444597066161822,3.084409971429483,-0.35092271706378286,-0.7081797251314401,0.08171763108271743,1
1.9370111955552125,-1.8152465695570617,2.8013673210273846,0.786547357223671,3.0257765210185217,-0.3845529360016612,-0.6477140076535051,2.909711686190909,-1.54040488285483,-0.02865762695721356,2
3.2580763941242123,2.1491242588765003,-1.6156476646783238,1.798927054653757,-0.7453661887074766,1.828822851546048,0.7634263363135158,-0.6289421389887487,-1.0480247742029372,-0.9469821765928852,3
-5.458743723173825,0.025132347894339383,0.1825268217437458,0.11962157123060287,-0.541031820785912,0.10481232702025577,1.0831138403683624,0.95094239774894,-0.8532389330171892,0.8915498447232808,4
3.8770364900334404,2.606816017176794,1.8585276574100846,-5.454026695824241,0.6154810942657807,0.988486287658366,3.602248388807092,-0.7543649355291294,-2.2139198168001495,0.5296594924765308,5
-0.9213516393194786,-3.2622413177443126,3.4014427117778996,3.2273364915482987,1.0964912894637753,0.08196195059638611,-0.5731308322377441,-2.1364700758965967,-0.3080331568831314,0.6686228160213712,6
-1.4153353870401923,1.9544793716281352,0.5605738900908954,0.3688250691707603,-1.3025350619841343,-1.8836138020045552,-1.0632404432187874,-0.007510551054060049,-0.0506145263097647,1.4788964530860085,7
0.9265218739170071,2.2530174855398526,1.53292901090777,-0.11195814170473149,-1.6402906789731857,0.26141101426472646,-0.06919605932088978,-0.1283737489747176,0.2833371398091718,-0.9390966543788573,8
2.370963289744792,-2.9319146866452037,-0.38136195712855586,3.2327615822816385,2.084192744053358,0.5453106043583421,-0.6157764808370778,0.13805709230017857,-0.54535800959897,0.6816401887678886,9
-2.0019005488471304,-1.3197461654042395,-2.5709493494766296,-0.8553464121440114,-0.5655355708238503,-1.0177049527928197,-0.811998302988543,1.2467494098663487,1.3091179183279418,-1.0181771717693333,0
-1.6948779517889654,2.075387275435931,0.885988095439907,4.388594456680286,-1.4461049019437633,-0.3072756500305257,3.6431103037357917,0.25001452446414774,-0.7034415838273744,0.20487299770969783,1
3.1145704583511313,-1.0589762885300098,2.451495633697283,0.547892149464353,0.7617509291286212,-0.01265020149612548,-1.8900607424917504,1.1675551994227293,0.4010357574367508,0.20017837626161494,2
1.4694184676618904,3.9103884267056475,-2.078331356247599,0.8699240234950091,0.20379166835967588,0.6895334593923811,-0.2881655128544245,0.8852979852399786,-1.2038078313751397,-1.3515779473744793,3
-4.003333178513528,-0.32221618051077483,0.5876828705779047,2.7405555026188706,-1.5135467448147881,0.6760583950160223,2.0885710388022747,-1.0290550312442657,-1.7167560435886697,1.161608077272204,4
0.3767223067385666,0.5251180579479399,1.3560413944809038,-3.1061029000951565,0.9262762923055521,-1.0294483977437023,1.4500718675087438,0.644722334814086,-0.5581166359835731,-0.45795728982485756,5
-1.2867259372178523,-3.969442985029992,2.542968157899183,-0.936670613830919,0.2823879234447798,0.3526746021625388,1.0267640694767446,0.22211422757223584,1.3787317048011476,-2.0678806714996756,6
